100,20,42,0.972780773728,0.972780773728,1
100,20,47,0.8688851036,0.807318152072,1
100,20,50,0.9848965852,0.792872446244,1
100,20,45,0.99887339697,0.99887339697,1
100,20,67,0.915499945462,0.915499945462,1
100,20,54,0.963076391393,0.855535152816,1
100,20,54,0.989934279467,0.989934279467,1
100,20,58,0.995551054305,0.645781981439,1
100,20,49,0.947290787223,0.947290787223,1
100,20,69,0.956286146597,0.669258641915,1
100,20,55,0.994712885831,0.93171440894,1
100,20,63,0.989078821239,0.90399777257,1
100,20,60,0.953883394041,0.953883394041,1
100,20,64,0.90282303173,0.617832082655,1
100,20,42,0.98132428275,0.851397527677,1
100,20,41,0.994368302688,0.883795746795,1
100,20,44,0.98840030332,0.98840030332,1
100,20,53,0.985729285726,0.695371892243,1
100,20,45,0.943617202872,0.927853414871,1
100,20,58,0.968419056493,0.598563188145,1
100,20,41,0.996179293563,0.644839963681,1
100,20,62,0.989640501874,0.709080958181,1
100,20,55,0.979892396689,0.542548794171,1
100,20,70,0.958868651875,0.769000225516,1
100,20,49,0.973789417945,0.716258253122,1
100,20,44,0.998926817088,0.998926817088,1
100,20,92,0.933145679568,0.818421672587,1
100,20,60,0.970287987219,0.89065360565,1
100,20,42,0.989723342908,0.917476692821,1
100,20,61,0.993283327031,0.875020066496,1
100,20,52,0.953996651056,0.783084422132,1
100,20,99,0.979800083806,0.979800083806,1
100,20,74,0.95017371842,0.825637941121,1
100,20,53,0.947711758086,0.632614021479,1
100,20,50,0.921647186044,0.845255852382,1
100,20,40,0.942043926576,0.828745687286,1
100,20,38,0.994931238561,0.763485271102,1
100,20,48,0.998574445249,0.990427502255,1
100,20,83,0.880286261551,0.880286261551,1
100,20,106,0.949665909652,0.628642930429,1
100,20,58,0.976352400049,0.976352400049,1
100,20,73,0.938318407932,0.712944663916,1
100,20,40,0.965185000206,0.948702117095,1
100,20,51,0.969145037134,0.969145037134,1
100,20,97,0.809563441707,0.522936390485,1
100,20,49,0.86833358148,0.86833358148,1
100,20,58,0.974742368357,0.928368460003,1
100,20,108,0.86120603257,0.472851088036,1
100,20,48,0.94918439098,0.876157025292,1
100,20,54,0.959184158363,0.894662003035,1
