1250,20,69,1,1,1
1250,20,74,1,1,1
1250,20,66,1,1,1
1250,20,76,1,1,1
1250,20,69,1,1,1
1250,20,73,1,1,1
1250,20,67,1,1,1
1250,20,91,1,1,1
1250,20,65,1,1,1
1250,20,62,1,1,1
1250,20,73,1,1,1
1250,20,72,1,1,1
1250,20,73,1,1,1
1250,20,74,1,1,1
1250,20,69,1,1,1
1250,20,73,1,1,1
1250,20,60,1,1,1
1250,20,78,1,1,1
1250,20,70,1,1,1
1250,20,65,1,1,1
1250,20,63,1,1,1
1250,20,64,1,1,1
1250,20,91,1,1,1
1250,20,72,1,1,1
1250,20,61,1,1,1
1250,20,70,1,1,1
1250,20,58,1,1,1
1250,20,81,1,1,1
1250,20,66,1,1,1
1250,20,73,1,1,1
1250,20,61,1,1,1
1250,20,73,1,1,1
1250,20,67,1,1,1
1250,20,58,1,1,1
1250,20,61,1,1,1
1250,20,60,1,1,1
1250,20,48,1,1,1
1250,20,96,1,1,1
1250,20,82,1,1,1
1250,20,59,1,1,1
1250,20,67,1,1,1
1250,20,83,1,1,1
1250,20,67,1,1,1
1250,20,82,1,1,1
1250,20,61,1,1,1
1250,20,68,1,1,1
1250,20,54,1,1,1
1250,20,67,1,1,1
1250,20,79,1,1,1
1250,20,67,1,1,1
