550,52,1,1,0
550,60,1,1,0
550,42,1,1,0
550,40,1,1,0
550,48,1,1,0
550,44,1,1,0
550,46,1,1,0
550,43,1,1,0
550,39,1,1,0
550,53,1,1,0
550,45,1,1,0
550,52,1,1,0
550,37,1,1,0
550,56,1,1,0
550,44,1,1,0
550,45,1,1,0
550,41,1,1,0
550,39,1,1,0
550,54,1,1,0
550,45,1,1,0
550,73,1,1,1
550,49,1,1,0
550,41,1,1,0
550,75,1,1,1
550,45,1,1,0
550,38,1,1,0
550,39,1,1,0
550,36,1,1,0
550,54,1,1,0
550,44,1,1,0
550,62,1,1,0
550,37,1,1,0
550,53,1,1,0
550,53,1,1,0
550,37,1,1,0
550,48,1,1,0
550,41,1,1,0
550,40,1,1,0
550,40,1,1,0
550,47,1,1,0
550,39,1,1,0
550,46,1,1,0
550,46,1,1,0
550,81,1,1,0
550,88,1,1,1
550,69,1,1,1
550,53,1,1,0
550,47,1,1,0
550,48,1,1,0
550,42,1,1,0
1400,48,1,1,0
1400,52,1,1,0
1400,43,1,1,0
1400,56,1,1,0
1400,44,1,1,0
1400,61,1,1,0
1400,48,1,1,0
1400,42,1,1,0
1400,54,1,1,0
1400,38,1,1,0
1400,48,1,1,0
1400,44,1,1,0
1400,42,1,1,0
1400,47,1,1,0
1400,47,1,1,0
1400,47,1,1,0
1400,88,1,1,1
1400,54,1,1,0
1400,45,1,1,0
1400,42,1,1,0
1400,43,1,1,0
1400,48,1,1,0
1400,54,1,1,0
1400,40,1,1,0
1400,51,1,1,0
1400,48,1,1,0
1400,47,1,1,0
1400,42,1,1,0
1400,70,1,1,0
1400,42,1,1,0
1400,52,1,1,0
1400,49,1,1,0
1400,55,1,1,0
1400,44,1,1,0
1400,43,1,1,0
1400,64,1,1,0
1400,45,1,1,0
1400,55,1,1,0
1400,47,1,1,0
1400,54,1,1,0
1400,52,1,1,0
1400,49,1,1,0
1400,45,1,1,0
1400,48,1,1,0
1400,45,1,1,0
1400,45,1,1,0
1400,48,1,1,0
1400,46,1,1,0
1400,43,1,1,0
1400,59,1,1,0
1150,79,1,1,1
1150,77,1,1,1
1150,95,1,1,1
1150,95,1,1,1
1150,91,1,1,1
1150,116,1,1,2
1150,88,1,1,1
1150,75,1,1,1
1150,165,1,1,2
1150,118,1,1,2
1150,77,1,1,1
1150,81,1,1,1
1150,72,1,1,1
1150,81,1,1,1
1150,77,1,1,1
1150,82,1,1,1
1150,90,1,1,1
1150,78,1,1,1
1150,113,1,1,1
1150,90,1,1,1
1150,80,1,1,1
1150,79,1,1,1
1150,71,1,1,1
1150,118,1,1,1
1150,95,1,1,1
1150,77,1,1,1
1150,68,1,1,1
1150,79,1,1,1
1150,94,1,1,1
1150,94,1,1,1
1150,71,1,1,1
1150,69,1,1,1
1150,86,1,1,1
1150,81,1,1,1
1150,82,1,1,1
1150,80,1,1,1
1150,78,1,1,1
1150,95,1,1,1
1150,100,1,1,1
1150,88,1,1,1
1150,81,1,1,1
1150,98,1,1,1
1150,82,1,1,1
1150,81,1,1,1
1150,88,1,1,1
1150,87,1,1,1
1150,83,1,1,1
1150,86,1,1,1
1150,83,1,1,1
1150,83,1,1,1
300,88,1,1,1
300,67,1,1,1
300,64,1,1,1
300,80,1,1,1
300,82,1,1,1
300,75,1,1,1
300,121,1,1,1
300,91,1,1,1
300,65,1,1,1
300,67,1,1,1
300,90,1,1,1
300,104,1,1,2
300,88,1,1,2
300,120,1,1,1
300,89,1,1,1
300,72,1,1,1
300,82,1,1,1
300,72,1,1,1
300,88,1,1,1
300,83,1,1,1
300,91,1,1,2
300,67,1,1,1
300,113,1,1,1
300,81,1,1,1
300,80,1,1,1
300,79,1,1,1
300,77,1,1,1
300,82,1,1,1
300,100,1,1,1
300,85,1,1,1
300,79,1,1,1
300,73,1,1,1
300,71,1,1,1
300,98,1,1,1
300,69,1,1,1
300,88,1,1,1
300,74,1,1,1
300,63,1,1,1
300,80,1,1,1
300,76,1,1,1
300,93,1,1,1
300,61,1,1,1
300,77,1,1,1
300,64,1,1,1
300,81,1,1,1
300,67,1,1,1
300,62,1,1,1
300,62,1,1,1
300,81,1,1,1
300,80,1,1,1
1050,94,1,1,1
1050,114,1,1,1
1050,74,1,1,1
1050,116,1,1,1
1050,83,1,1,1
1050,85,1,1,1
1050,74,1,1,1
1050,74,1,1,1
1050,121,1,1,1
1050,66,1,1,1
1050,82,1,1,1
1050,72,1,1,1
1050,78,1,1,1
1050,90,1,1,1
1050,83,1,1,1
1050,79,1,1,1
1050,92,1,1,1
1050,79,1,1,1
1050,82,1,1,1
1050,78,1,1,1
1050,83,1,1,1
1050,77,1,1,1
1050,65,1,1,1
1050,79,1,1,1
1050,85,1,1,1
1050,73,1,1,1
1050,69,1,1,1
1050,80,1,1,1
1050,94,1,1,1
1050,93,1,1,1
1050,77,1,1,1
1050,81,1,1,1
1050,99,1,1,1
1050,92,1,1,1
1050,73,1,1,1
1050,94,1,1,1
1050,88,1,1,1
1050,62,1,1,1
1050,81,1,1,1
1050,116,1,1,1
1050,80,1,1,1
1050,78,1,1,1
1050,82,1,1,1
1050,83,1,1,1
1050,75,1,1,1
1050,84,1,1,1
1050,84,1,1,1
1050,82,1,1,1
1050,98,1,1,1
1050,109,1,1,1
900,61,1,1,0
900,45,1,1,0
900,45,1,1,0
900,49,1,1,0
900,59,1,1,0
900,52,1,1,0
900,44,1,1,0
900,43,1,1,0
900,52,1,1,0
900,52,1,1,0
900,43,1,1,0
900,55,1,1,0
900,53,1,1,0
900,44,1,1,0
900,52,1,1,0
900,39,1,1,0
900,36,1,1,0
900,137,1,1,2
900,43,1,1,0
900,49,1,1,0
900,88,1,1,1
900,59,1,1,0
900,51,1,1,0
900,58,1,1,0
900,40,1,1,0
900,37,1,1,0
900,51,1,1,0
900,52,1,1,0
900,52,1,1,0
900,54,1,1,0
900,58,1,1,0
900,46,1,1,0
900,46,1,1,0
900,62,1,1,0
900,41,1,1,0
900,67,1,1,0
900,43,1,1,0
900,42,1,1,0
900,52,1,1,0
900,57,1,1,0
900,42,1,1,0
900,40,1,1,0
900,48,1,1,0
900,50,1,1,0
900,59,1,1,0
900,45,1,1,0
900,44,1,1,0
900,65,1,1,0
900,52,1,1,0
900,42,1,1,0
1000,83,1,1,1
1000,96,1,1,1
1000,182,1,1,1
1000,101,1,1,1
1000,93,1,1,1
1000,100,1,1,1
1000,82,1,1,1
1000,114,1,1,1
1000,95,1,1,1
1000,93,1,1,1
1000,90,1,1,1
1000,85,1,1,1
1000,87,1,1,1
1000,65,1,1,1
1000,89,1,1,1
1000,78,1,1,1
1000,77,1,1,1
1000,105,1,1,2
1000,85,1,1,1
1000,89,1,1,1
1000,92,1,1,1
1000,104,1,1,1
1000,87,1,1,1
1000,128,1,1,2
1000,101,1,1,1
1000,99,1,1,1
1000,80,1,1,1
1000,77,1,1,1
1000,74,1,1,1
1000,93,1,1,1
1000,78,1,1,1
1000,72,1,1,1
1000,81,1,1,1
1000,83,1,1,1
1000,85,1,1,1
1000,93,1,1,1
1000,97,1,1,1
1000,75,1,1,1
1000,111,1,1,2
1000,75,1,1,1
1000,86,1,1,1
1000,75,1,1,1
1000,92,1,1,1
1000,81,1,1,1
1000,79,1,1,1
1000,86,1,1,1
1000,88,1,1,1
1000,78,1,1,1
1000,86,1,1,1
1000,97,1,1,1
1150,41,1,1,0
1150,66,1,1,0
1150,48,1,1,0
1150,43,1,1,0
1150,59,1,1,0
1150,46,1,1,0
1150,49,1,1,0
1150,46,1,1,0
1150,61,1,1,0
1150,41,1,1,0
1150,43,1,1,0
1150,44,1,1,0
1150,48,1,1,0
1150,54,1,1,0
1150,35,1,1,0
1150,53,1,1,0
1150,49,1,1,0
1150,84,1,1,1
1150,45,1,1,0
1150,36,1,1,0
1150,52,1,1,0
1150,54,1,1,0
1150,55,1,1,0
1150,46,1,1,0
1150,48,1,1,0
1150,44,1,1,0
1150,46,1,1,0
1150,41,1,1,0
1150,49,1,1,0
1150,46,1,1,0
1150,40,1,1,0
1150,85,1,1,1
1150,46,1,1,0
1150,47,1,1,0
1150,43,1,1,0
1150,51,1,1,0
1150,61,1,1,0
1150,49,1,1,0
1150,55,1,1,0
1150,52,1,1,0
1150,67,1,1,0
1150,36,1,1,0
1150,52,1,1,0
1150,43,1,1,0
1150,49,1,1,0
1150,51,1,1,0
1150,55,1,1,0
1150,53,1,1,0
1150,86,1,1,1
1150,56,1,1,0
1850,88,1,1,1
1850,115,1,1,1
1850,98,1,1,1
1850,80,1,1,1
1850,82,1,1,1
1850,87,1,1,1
1850,86,1,1,1
1850,85,1,1,1
1850,84,1,1,1
1850,86,1,1,1
1850,105,1,1,1
1850,86,1,1,1
1850,78,1,1,1
1850,77,1,1,1
1850,87,1,1,1
1850,81,1,1,1
1850,88,1,1,1
1850,79,1,1,1
1850,97,1,1,1
1850,88,1,1,1
1850,92,1,1,1
1850,84,1,1,1
1850,99,1,1,1
1850,100,1,1,1
1850,91,1,1,1
1850,86,1,1,1
1850,94,1,1,1
1850,85,1,1,1
1850,87,1,1,1
1850,98,1,1,1
1850,89,1,1,1
1850,88,1,1,1
1850,91,1,1,1
1850,90,1,1,1
1850,124,1,1,1
1850,84,1,1,1
1850,101,1,1,1
1850,84,1,1,1
1850,85,1,1,1
1850,88,1,1,1
1850,83,1,1,1
1850,81,1,1,1
1850,104,1,1,1
1850,90,1,1,1
1850,88,1,1,1
1850,78,1,1,1
1850,73,1,1,1
1850,85,1,1,1
1850,97,1,1,1
1850,86,1,1,1
1800,64,1,1,0
1800,54,1,1,0
1800,45,1,1,0
1800,51,1,1,0
1800,54,1,1,0
1800,42,1,1,0
1800,46,1,1,0
1800,48,1,1,0
1800,51,1,1,0
1800,46,1,1,0
1800,38,1,1,0
1800,66,1,1,0
1800,91,1,1,1
1800,50,1,1,0
1800,43,1,1,0
1800,52,1,1,0
1800,53,1,1,0
1800,80,1,1,1
1800,50,1,1,0
1800,42,1,1,0
1800,43,1,1,0
1800,44,1,1,0
1800,53,1,1,0
1800,54,1,1,0
1800,48,1,1,0
1800,48,1,1,0
1800,54,1,1,0
1800,46,1,1,0
1800,91,1,1,1
1800,43,1,1,0
1800,54,1,1,0
1800,57,1,1,0
1800,48,1,1,0
1800,61,1,1,0
1800,53,1,1,0
1800,44,1,1,0
1800,42,1,1,0
1800,41,1,1,0
1800,50,1,1,0
1800,41,1,1,0
1800,45,1,1,0
1800,45,1,1,0
1800,41,1,1,0
1800,52,1,1,0
1800,48,1,1,0
1800,53,1,1,0
1800,56,1,1,0
1800,44,1,1,0
1800,55,1,1,0
1800,51,1,1,0
1200,44,1,1,0
1200,46,1,1,0
1200,53,1,1,0
1200,43,1,1,0
1200,55,1,1,0
1200,51,1,1,0
1200,44,1,1,0
1200,42,1,1,0
1200,55,1,1,0
1200,55,1,1,0
1200,51,1,1,0
1200,45,1,1,0
1200,57,1,1,0
1200,65,1,1,0
1200,47,1,1,0
1200,43,1,1,0
1200,49,1,1,0
1200,111,1,1,2
1200,40,1,1,0
1200,56,1,1,0
1200,61,1,1,0
1200,49,1,1,0
1200,44,1,1,0
1200,47,1,1,0
1200,45,1,1,0
1200,41,1,1,0
1200,47,1,1,0
1200,41,1,1,0
1200,52,1,1,0
1200,45,1,1,0
1200,54,1,1,0
1200,39,1,1,0
1200,54,1,1,0
1200,38,1,1,0
1200,49,1,1,0
1200,98,1,1,1
1200,47,1,1,0
1200,39,1,1,0
1200,40,1,1,0
1200,43,1,1,0
1200,40,1,1,0
1200,53,1,1,0
1200,46,1,1,0
1200,37,1,1,0
1200,47,1,1,0
1200,58,1,1,0
1200,52,1,1,0
1200,56,1,1,0
1200,51,1,1,0
1200,44,1,1,0
1650,47,1,1,0
1650,42,1,1,0
1650,52,1,1,0
1650,46,1,1,0
1650,44,1,1,0
1650,53,1,1,0
1650,50,1,1,0
1650,62,1,1,0
1650,52,1,1,0
1650,56,1,1,0
1650,48,1,1,0
1650,46,1,1,0
1650,57,1,1,0
1650,48,1,1,0
1650,51,1,1,0
1650,83,1,1,1
1650,42,1,1,0
1650,45,1,1,0
1650,53,1,1,0
1650,50,1,1,0
1650,46,1,1,0
1650,55,1,1,0
1650,44,1,1,0
1650,53,1,1,0
1650,83,1,1,1
1650,49,1,1,0
1650,53,1,1,0
1650,51,1,1,0
1650,47,1,1,0
1650,47,1,1,0
1650,55,1,1,0
1650,59,1,1,0
1650,41,1,1,0
1650,51,1,1,0
1650,42,1,1,0
1650,45,1,1,0
1650,45,1,1,0
1650,52,1,1,0
1650,46,1,1,0
1650,55,1,1,0
1650,44,1,1,0
1650,55,1,1,0
1650,61,1,1,0
1650,53,1,1,0
1650,42,1,1,0
1650,45,1,1,0
1650,56,1,1,0
1650,54,1,1,0
1650,60,1,1,0
1650,41,1,1,0
750,89,1,1,1
750,63,1,1,0
750,38,1,1,0
750,37,1,1,0
750,43,1,1,0
750,51,1,1,0
750,39,1,1,0
750,40,1,1,0
750,84,1,1,1
750,47,1,1,0
750,43,1,1,0
750,121,1,1,2
750,38,1,1,0
750,41,1,1,0
750,51,1,1,0
750,41,1,1,0
750,57,1,1,0
750,40,1,1,0
750,54,1,1,0
750,39,1,1,0
750,40,1,1,0
750,62,1,1,0
750,48,1,1,0
750,54,1,1,0
750,107,1,1,1
750,42,1,1,0
750,52,1,1,0
750,42,1,1,0
750,39,1,1,0
750,37,1,1,0
