450,20,112,0.944205442857,0.733095238658,1
450,20,83,0.951612827916,0.644446407689,1
450,20,137,0.950422854209,0.940852552767,1
450,20,137,0.931937327141,0.705595699875,1
450,20,83,0.884505094778,0.757412756,1
450,20,85,0.908652879947,0.700697018244,1
450,20,116,0.949411075497,0.540336870692,1
450,20,90,0.888861115493,0.85331883444,1
450,20,84,0.965823002361,0.903406621996,1
450,20,93,0.997830008452,0.879456829636,1
450,20,122,0.889780170709,0.703894660235,1
450,20,93,0.971663995058,0.940784954495,2
450,20,76,0.925095651154,0.925095651154,1
450,20,83,0.995625857734,0.870960399496,2
450,20,146,0.988486009036,0.988486009036,2
450,20,63,0.929708081167,0.870872815177,1
450,20,90,0.960669221415,0.909534377293,1
450,20,97,0.888252358749,0.711450803528,1
450,20,120,0.913695772637,0.838375459633,2
450,20,94,0.999574017226,0.622924338474,1
450,20,81,0.894905467589,0.894905467589,1
450,20,127,0.995749558569,0.920068831823,2
450,20,77,0.950629957827,0.795068327099,1
450,20,79,0.99867236294,0.99867236294,1
450,20,83,0.983367253425,0.713512280439,1
450,20,112,0.988640670969,0.645840475474,1
450,20,104,0.941564907527,0.635126472456,1
450,20,109,0.987820777016,0.553123541114,1
450,20,112,0.938207752229,0.639221250602,1
450,20,76,0.96339579001,0.711037098894,1
450,20,125,0.977602609796,0.913659906109,2
450,20,84,0.999507141839,0.779048355412,1
450,20,77,0.988408350613,0.840820066002,1
450,20,80,0.985735340612,0.871016304586,1
450,20,154,0.965116816663,0.775789395937,2
450,20,85,0.950349598729,0.844179478023,1
450,20,128,0.967354836098,0.816439584397,1
450,20,86,0.995137039797,0.995137039797,1
450,20,115,0.961739844716,0.684086383413,1
450,20,80,0.985662084679,0.825833393003,1
450,20,90,0.96154364576,0.855565541437,1
450,20,72,0.977775416626,0.977775416626,1
450,20,140,0.995985539538,0.986813080005,4
450,20,84,0.94515980716,0.76311818555,1
450,20,95,0.912764612195,0.508368193788,1
450,20,112,0.99826190472,0.819951160208,1
450,20,77,0.958948041656,0.95108563743,1
450,20,103,0.99646951274,0.99646951274,2
450,20,145,0.904969118944,0.795623383024,2
450,20,65,0.938235170611,0.938235170611,1
