500,55,75,1,1,1
500,55,83,1,1,1
500,55,74,1,1,1
500,55,76,1,1,1
500,55,106,1,1,1
500,55,85,1,1,1
500,55,109,1,1,1
500,55,63,1,1,1
500,55,86,1,1,1
500,55,90,1,1,1
500,55,71,1,1,1
500,55,85,1,1,1
500,55,79,1,1,1
500,55,100,1,1,1
500,55,85,1,1,1
500,55,85,1,1,1
500,55,99,1,1,1
500,55,98,1,1,1
500,55,62,1,1,1
500,55,88,1,1,1
500,55,88,1,1,1
500,55,76,1,1,1
500,55,81,1,1,1
500,55,75,1,1,1
500,55,100,1,1,1
500,55,108,1,1,1
500,55,93,1,1,1
500,55,103,1,1,1
500,55,106,1,1,1
500,55,70,1,1,1
500,55,119,1,1,1
500,55,75,1,1,1
500,55,91,1,1,1
500,55,82,1,1,1
500,55,87,1,1,1
500,55,74,1,1,1
500,55,76,1,1,1
500,55,63,1,1,1
500,55,102,1,1,1
500,55,82,1,1,1
500,55,75,1,1,1
500,55,79,1,1,1
500,55,86,1,1,1
500,55,94,1,1,1
500,55,113,1,1,1
500,55,93,1,1,1
500,55,82,1,1,1
500,55,73,1,1,1
500,55,91,1,1,1
500,55,92,1,1,1
