500,150,99,1,1,1
500,150,122,1,1,1
500,150,119,1,1,1
500,150,121,1,1,1
500,150,127,1,1,1
500,150,100,1,1,1
500,150,128,1,1,1
500,150,111,1,1,1
500,150,128,1,1,1
500,150,117,1,1,1
500,150,144,1,1,1
500,150,108,1,1,1
500,150,91,1,1,1
500,150,117,1,1,1
500,150,104,1,1,1
500,150,107,1,1,1
500,150,119,1,1,1
500,150,138,1,1,1
500,150,102,1,1,1
500,150,120,1,1,1
500,150,96,1,1,1
500,150,103,1,1,1
500,150,140,1,1,1
500,150,136,1,1,1
500,150,139,1,1,1
500,150,127,1,1,1
500,150,128,1,1,1
500,150,122,1,1,1
500,150,81,1,1,1
500,150,109,1,1,1
500,150,132,1,1,1
500,150,91,1,1,1
500,150,99,1,1,1
500,150,116,1,1,1
500,150,127,1,1,1
500,150,104,1,1,1
500,150,133,1,1,1
500,150,110,1,1,1
500,150,122,1,1,1
500,150,124,1,1,1
500,150,125,1,1,1
500,150,118,1,1,1
500,150,94,1,1,1
500,150,111,1,1,1
500,150,129,1,1,1
500,150,108,1,1,1
500,150,89,1,1,1
500,150,106,1,1,1
500,150,96,1,1,1
500,150,119,1,1,1
