900,20,79,1,1,1
900,20,82,1,1,1
900,20,67,1,1,1
900,20,80,1,1,1
900,20,58,1,1,1
900,20,92,1,1,1
900,20,72,1,1,1
900,20,86,1,1,1
900,20,78,1,1,1
900,20,89,1,1,1
900,20,69,1,1,1
900,20,73,1,1,1
900,20,83,1,1,1
900,20,76,1,1,1
900,20,69,1,1,1
900,20,79,1,1,1
900,20,71,1,1,1
900,20,103,1,1,2
900,20,67,1,1,1
900,20,106,1,1,2
900,20,103,1,1,1
900,20,124,1,1,2
900,20,83,1,1,1
900,20,102,1,1,2
900,20,82,1,1,1
900,20,107,1,1,2
900,20,77,1,1,1
900,20,96,1,1,1
900,20,88,1,1,1
900,20,120,1,1,2
900,20,87,1,1,1
900,20,107,1,1,2
900,20,93,1,1,1
900,20,86,1,1,1
900,20,124,1,1,2
900,20,74,1,1,1
900,20,74,1,1,1
900,20,90,1,1,1
900,20,78,1,1,1
900,20,77,1,1,1
900,20,66,1,1,1
900,20,75,1,1,1
900,20,74,1,1,1
900,20,78,1,1,1
900,20,84,1,1,1
900,20,73,1,1,1
900,20,66,1,1,1
900,20,69,1,1,1
900,20,95,1,1,1
900,20,97,1,1,1
