1200,20,102,1,1,1
1200,20,81,1,1,1
1200,20,94,1,1,1
1200,20,82,1,1,1
1200,20,92,1,1,1
1200,20,90,1,1,1
1200,20,111,1,1,1
1200,20,97,1,1,1
1200,20,84,1,1,1
1200,20,78,1,1,1
1200,20,89,1,1,1
1200,20,80,1,1,1
1200,20,91,1,1,1
1200,20,88,1,1,1
1200,20,84,1,1,1
1200,20,88,1,1,1
1200,20,105,1,1,1
1200,20,71,1,1,1
1200,20,89,1,1,1
1200,20,92,1,1,1
1200,20,87,1,1,1
1200,20,74,1,1,1
1200,20,99,1,1,1
1200,20,109,1,1,1
1200,20,99,1,1,1
1200,20,92,1,1,1
1200,20,79,1,1,1
1200,20,86,1,1,1
1200,20,76,1,1,1
1200,20,77,1,1,1
1200,20,87,1,1,1
1200,20,93,1,1,1
1200,20,86,1,1,1
1200,20,87,1,1,1
1200,20,81,1,1,1
1200,20,79,1,1,1
1200,20,90,1,1,1
1200,20,73,1,1,1
1200,20,90,1,1,1
1200,20,91,1,1,1
1200,20,96,1,1,1
1200,20,90,1,1,1
1200,20,109,1,1,1
1200,20,86,1,1,1
1200,20,83,1,1,1
1200,20,89,1,1,1
1200,20,92,1,1,1
1200,20,149,1,1,3
1200,20,86,1,1,1
1200,20,86,1,1,1
