1250,20,81,1,1,1
1250,20,102,1,1,1
1250,20,69,1,1,1
1250,20,120,1,1,1
1250,20,86,1,1,1
1250,20,83,1,1,1
1250,20,76,1,1,1
1250,20,76,1,1,1
1250,20,98,1,1,1
1250,20,71,1,1,1
1250,20,73,1,1,1
1250,20,74,1,1,1
1250,20,68,1,1,1
1250,20,79,1,1,1
1250,20,79,1,1,1
1250,20,69,1,1,1
1250,20,94,1,1,1
1250,20,90,1,1,1
1250,20,99,1,1,1
1250,20,70,1,1,1
1250,20,79,1,1,1
1250,20,89,1,1,1
1250,20,82,1,1,1
1250,20,95,1,1,1
1250,20,86,1,1,1
1250,20,134,1,1,1
1250,20,78,1,1,1
1250,20,93,1,1,1
1250,20,84,1,1,1
1250,20,74,1,1,1
1250,20,76,1,1,1
1250,20,83,1,1,1
1250,20,82,1,1,1
1250,20,79,1,1,1
1250,20,99,1,1,1
1250,20,82,1,1,1
1250,20,132,1,1,2
1250,20,85,1,1,1
1250,20,84,1,1,1
1250,20,97,1,1,1
1250,20,86,1,1,1
1250,20,74,1,1,1
1250,20,80,1,1,1
1250,20,92,1,1,1
1250,20,82,1,1,1
1250,20,102,1,1,1
1250,20,77,1,1,1
1250,20,79,1,1,1
1250,20,76,1,1,1
1250,20,69,1,1,1
